1,-4.13,39.42,0,-1.065,30.0187512,-42.9956269,0.289395,0.545415,9.8402106,-540,0,0,0,0,0,0,0,0,0,0,-68.5,-65.1,0,0,0,-67.9,0,0,0,0,0,-92.6,0,0,0,-43.4,0,-65.8,-51.8,0,0,0,-72.1,-63.7,0,-54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.1,-89.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-66.5,-24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.8,-59.5,-81.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0
2,-4.14,39.66,0.1125,0.7125,29.9732155714286,-42.7071446428571,-0.288214285714286,0.0658392857142857,10.1267149285714,-600,0,0,0,0,0,0,0,0,0,0,-55.7142857142857,-79.7142857142857,0,0,0,-83.1428571428571,-13.5714285714286,0,0,0,0,-94,0,0,0,-53.1428571428571,0,-80.5714285714286,-63.4285714285714,0,0,0,-70.4285714285714,-91.2857142857143,0,-66.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-12.4285714285714,-13.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,-83.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.1428571428571,-72.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.4285714285714,-70.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.1428571428571,-72.8571428571429,-80.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.1428571428571,0,0,0,0,0,0
3,-4.15,39.8,0.225,-1.470703125,28.2679694375,-43.011329875,0.1344375,0.4426875,9.55858175,-687.5,0,0,0,0,0,0,0,0,0,0,-48.75,-5.8125,0,0,0,-72.75,-71.25,0,0,0,0,-70.5,0,0,0,-46.5,0,-5.875,-30.25,0,0,0,-75.8125,-93.625,0,0,0,0,0,0,0,0,0,0,-25.625,0,0,0,0,0,-68.25,-28.75,0,0,0,0,-65.25,-71.25,0,0,0,0,0,0,0,0,0,0,0,0,-82.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,-29.375,0,0,0,0,0,0,0,0,0,0,0,0,-62.25,-84.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9375,-61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.25,-85.9375,-61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90.625,0,0,0,0,0,0
4,-4.16,40.03,0.3375,-1.846875,27.6614592222222,-43.0500014444444,0.260658333333333,0.446433333333333,9.6947755,-883.333333333333,0,0,0,0,0,0,0,0,0,0,-57.7777777777778,0,0,0,0,-53.8888888888889,-84.4444444444444,0,0,0,0,-83.5555555555556,0,0,0,-34.4444444444444,0,0,-72.8888888888889,0,0,0,-80.2222222222222,-94.1111111111111,0,0,0,0,0,0,0,0,0,0,-72.8888888888889,0,0,0,0,0,0,-92,0,0,0,0,-77.3333333333333,-84.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,-87.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.4444444444444,0,0,0,0,0,0,0,0,0,-81.7777777777778,0,0,0,0,0,0,-83.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,-46.1111111111111,-87.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.7777777777778,-78.2222222222222,-85.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92.8888888888889,0,0,0,0,0,0
5,-4.15,40.21,0.45,-1.08515625,28.3500014375,-42.6832045,0.184059375,0.35679375,9.759694,-1093.75,0,0,0,0,0,0,0,0,0,0,-16.25,0,-69,0,0,0,-71.25,0,0,0,0,-70.5,0,0,0,0,0,0,-61.5,0,0,0,-78,-94.5,0,-71.25,0,0,0,0,0,0,0,0,-61.5,0,0,0,0,0,0,-69,0,0,0,0,-65.25,-71.25,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.5,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,-70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.75,-82.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.75,-66,-89.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.5,0,0,0,0,0,0
6,-4.13,40.44,0.5625,-1.53529411764706,26.7606627647059,-43.3522077647059,0.161585294117647,0.466182352941177,9.84854176470588,-1088.23529411765,0,0,0,0,0,0,0,0,0,0,0,0,-81.1764705882353,0,0,0,-27.9411764705882,0,0,0,0,-27.6470588235294,0,0,0,0,0,0,-79.8823529411765,0,0,0,-68.8235294117647,-94.2941176470588,0,-95,0,0,0,0,-61.4117647058824,0,0,0,-72.3529411764706,0,0,0,0,0,0,-81.1764705882353,0,0,0,0,-25.5882352941176,-27.9411764705882,0,0,0,0,0,0,0,0,0,0,0,-58.5882352941176,-87.7647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.3529411764706,0,0,0,0,0,0,0,0,0,-27.0588235294118,0,0,0,0,0,0,-82.9411764705882,0,0,0,0,0,0,0,0,0,0,0,0,-58.5882352941176,-87.0588235294118,0,0,0,0,0,0,0,0,0,0,0,0,-56.4705882352941,-82.0588235294118,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.6470588235294,-92.1176470588235,0,0,0,0,0,0,-40.2352941176471,0,0,0,0,0,0,0,0,-82.9411764705882,0,0,0,0,0,0
7,-4.12,40.65,0.675,-0.28125,26.3227956470588,-43.4944865294118,-0.0175764705882353,0.363705882352941,9.61041223529412,-1411.76470588235,0,0,0,0,0,0,0,0,0,0,0,0,-78.5294117647059,0,0,0,-10.1176470588235,0,0,0,0,0,0,0,0,0,0,0,-55.7647058823529,0,0,0,-73.2352941176471,-77.2941176470588,-10.3529411764706,-67.0588235294118,0,0,0,0,-61.4117647058824,0,0,0,0,0,0,0,0,0,0,-79.4117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.5882352941176,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.8823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.9411764705882,0,0,0,0,0,0,0,0,0,0,0,0,-58.5882352941176,-85.2352941176471,0,0,0,0,0,0,0,0,0,0,0,0,-56.4705882352941,-65.6470588235294,-58.5882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.6470588235294,0,0,0,0,0,0,-40.2352941176471,0,0,0,0,0,0,0,0,-66.3529411764706,0,0,0,0,0,0
8,-4.14,40.94,0.7875,-1.00528846153846,31.0384623846154,-41.382694,0.3954,-0.492761538461538,9.99354292307692,-1538.46153846154,0,0,0,0,0,0,0,0,0,0,0,0,-75.3076923076923,0,0,0,-72.7692307692308,0,0,0,0,0,0,0,0,0,0,0,-66.8461538461538,0,0,0,-70.2307692307692,-78.6923076923077,-74.4615384615385,-95.1538461538462,0,0,0,0,-73.6153846153846,0,0,0,0,0,0,0,0,0,0,-76.1538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.2307692307692,-85.5384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.5384615384615,0,0,0,0,0,0,0,0,0,0,0,0,-70.2307692307692,-86.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,-67.6923076923077,-78.6923076923077,-70.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78.6923076923077,0,0,0,0,0,0,-57.7692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-4.14,41.62,0.9,-4.15,28.9333346666667,-42.908335,0.355116666666667,-0.486333333333333,9.62956688888889,-1466.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,-79.1111111111111,0,0,0,-76.4444444444444,0,0,0,0,0,0,0,0,0,0,0,-70.2222222222222,0,0,0,-73.7777777777778,-82.6666666666667,-78.2222222222222,-96,0,0,0,0,-77.3333333333333,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.7777777777778,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,-73.7777777777778,-83,0,0,0,0,0,0,0,0,0,0,0,0,-71.1111111111111,0,-73.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.6666666666667,0,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-4.11,41.78,1.0125,-29.46796925,1.4296875,-42.982032875,-0.19899375,-0.301125,9.416625375,-1075,0,0,0,0,0,0,0,0,0,0,0,0,-66.75,0,0,0,-92.25,0,0,0,0,0,0,0,0,0,0,0,-49.375,0,0,0,-62.25,-93.625,-66,-94.75,0,0,0,0,-54.375,0,0,0,0,0,0,0,0,0,0,-67.5,0,0,0,0,0,-58.75,0,0,0,0,0,0,0,0,0,0,0,-51.875,-85.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.875,-70.5,0,0,0,0,0,0,0,0,0,0,0,0,-51.875,-85.5,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,-51.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.125,0,-88,0,0,0,0,0,0,-46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-3.51,41.87,1.125,-29.8112511333333,-3.8875,-43.2525017333333,0.07011,0.28933,10.0604006,-1513.33333333333,0,0,0,0,0,0,0,0,0,0,0,0,-65.2666666666667,0,0,0,-83.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.3333333333333,-93.4666666666667,-76.2666666666667,-81.4666666666667,0,0,0,0,0,0,-21.6,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,-81.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-87,-21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78.8666666666667,-68.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-87.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,-73.6666666666667,0,0,0,-22.9333333333333,0,-21.6,-53.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.8
12,-3.23999999999999,41.89,1.2375,-29.7323877272727,-2.48607954545455,-43.1258539090909,-0.0304772727272727,0.236768181818182,9.6424845,-1831.81818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.1818181818182,-92,-36,-92.8181818181818,0,0,0,0,0,0,-73.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,-82.2727272727273,-73.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.6818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.5454545454545,0,-77.2727272727273,0,0,0,-78.1818181818182,0,-73.6363636363636,-56.3636363636364,0,-53.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,-84.5454545454545
13,-2.94,41.86,1.35,-30.119532625,-1.5328125,-42.85195475,0.094678125,0.121059375,9.8243816875,-1762.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,0,-80.5,0,0,0,0,0,0,0,0,0,0,-74.125,-89.375,-64.75,-80.5,0,0,0,0,0,0,-70.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.25,0,0,0,0,0,0,0,0,0,0,0,0,-79.875,-70.875,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.375,0,-85,0,0,0,-75.25,0,-70.875,-7.75,0,-78.75,0,0,0,0,0,0,0,0,0,0,0,0,-81.375
14,-2.68,41.86,1.4625,-29.8794656666667,-1.01785714285714,-42.5758943333333,0.134957142857143,-0.227942857142857,9.88910042857143,-2000,0,0,0,0,0,0,0,0,0,0,-69.8571428571429,0,-46.6190476190476,0,-68.8095238095238,0,-48.7142857142857,0,0,0,0,-92.5238095238095,0,0,0,-55.0476190476191,0,0,-68.8095238095238,0,0,0,-77.5238095238095,-88.9523809523809,-75.5714285714286,-89.4761904761905,-43.4761904761905,-49.2380952380952,0,0,0,0,-46.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.7142857142857,0,0,0,0,0,0,0,0,0,0,0,-78.4761904761905,-65.5714285714286,-46.2857142857143,-94.5238095238095,0,0,0,0,0,0,0,0,0,-57.4761904761905,-62.3333333333333,-59.9047619047619,-53.7142857142857,0,0,-95.0476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.9523809523809,-78.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.3333333333333,0,-76.0952380952381,0,0,-44.5238095238095,0,0,0,0,0,0,0,0,0,0,0,-53.1428571428571,0,-86.5714285714286,0,0,0,-49.1428571428571,0,-46.2857142857143,-49.3809523809524,0,-72.8571428571429,0,0,0,0,0,0,-47.6666666666667,0,0,0,0,0,-53.1428571428571
