1,-4.04,39.54,0,0.219642857142857,34.5062511904762,-39.6348232380952,-0.341721428571429,-0.264657142857143,9.70290780952381,2871.42857142857,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.3333333333333,-80.3333333333333,0,0,-72.6666666666667,-85.0476190476191,-50.6666666666667,-84.1428571428571,0,0,0,0,0,0,0,0,-72.3809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78.7142857142857,0,0,0,0,0,0,-48.8571428571429,0,0,0,0,0,0,0,0,0,-31.3333333333333,0,0,0,0
2,-4.03,39.77,0.116129032258065,3.78642857142857,30.2078586,-41.9469656571428,-0.70317,0.590365714285714,9.7124532,1385.71428571429,0,-79.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78.4857142857143,0,0,-77.8285714285714,-94.1142857142857,0,-87.2857142857143,0,0,0,0,0,0,0,0,-78.0571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.4571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.8857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88.8857142857143,0,0,0,0,0,0,-4.62857142857143,0,0,0,0,0,0,0,0,0,-83.2571428571429,0,0,0,0
3,-4.03,40.01,0.232258064516129,1.40703125,31.2945325416667,-40.964064125,-0.5845875,0.2353,9.74737545833333,1012.5,0,-52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.0833333333333,0,0,-83.5833333333333,-95.1666666666667,-77.9166666666667,-92.8333333333333,0,0,0,0,0,0,0,0,-72.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54.8333333333333,0,0,0,0
4,-4.02,40.26,0.348387096774194,0.554268292682927,34.343141902439,-38.8339954878049,-0.366391463414634,-0.425132926829268,9.82380795121951,1304.87804878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.1463414634146,0,0,-23.1707317073171,0,0,0,0,-23.1707317073171,0,0,0,0,0,0,-70.7317073170732,0,0,-76.3170731707317,-75.6585365853659,-72.5609756097561,-75.6585365853659,0,0,0,0,0,0,0,0,-28.9024390243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.1463414634146,-89.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.219512195122,0,0,0,0,0,0,0,0,0,0,-53.8536585365854,-22.9268292682927,0,0,0,0,-30.3658536585366,-72.5853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.9024390243902,0,0,0,0,0,0,0,0,0,0,0,0,-71.0243902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95121951219512,0,0,0,0,0,0,-39.0243902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-4,40.49,0.464516129032258,0.0598790322580645,34.3590742258065,-38.6727839354839,-0.29731935483871,-0.550248387096774,9.77445538709677,519.354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.0967741935484,0,0,-82.741935483871,0,0,0,0,-82.741935483871,0,0,0,0,0,0,-76.258064516129,0,0,-75.4516129032258,-21.2258064516129,-79.1290322580645,-21.2258064516129,0,0,0,0,0,0,0,0,-57.4838709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,-66.7096774193548,0,0,0,0,0,0,0,0,0,0,0,0,-62.7096774193548,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.9677419354839,0,0,0,0,0,0,0,0,0,0,-80.1290322580645,-81.8709677419355,0,0,0,0,0,-86.6129032258064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,-85.5161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,0,0,-50.258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-3.99,40.66,0.580645161290323,1.434375,32.6920328,-39.796407825,-0.45894,-0.27198375,9.77019805,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.375,0,0,0,0,-40.375,0,0,0,0,0,0,-75.85,0,0,-76.325,0,-73.5,0,0,0,0,0,0,0,-13.95,0,-62.775,0,0,0,0,0,0,0,-77.05,0,0,0,0,0,-72.85,0,0,0,0,0,0,0,0,0,0,0,0,-9,-83.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.75,0,0,0,0,0,0,0,0,0,0,-11.5,-54.05,0,0,0,0,0,-86.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.425,0,0,0,0,0,0,0,0,0,0,0,0,-84.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.375,0,0,0,0,0,0,-51.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-3.98,40.89,0.696774193548387,2.99227941176471,29.9812513529412,-41.6332735588235,-0.660202941176471,0.16965,9.77861523529412,714.705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.7352941176471,0,0,-65.8823529411765,-64.2647058823529,-78.1764705882353,0,0,0,0,0,-56.1470588235294,0,-76.5882352941177,0,0,0,0,0,0,0,0,0,-76.5882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.4411764705882,-85.4411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54.1176470588235,0,0,0,0,-63.5882352941176,0,0,0,0,0,-77.4117647058823,0,0,0,0,0,-78.2352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.4411764705882,-86,0,0,0,0,0,0,0,0,0,0,0,-54.7941176470588,-84.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.1470588235294,0,0,0,0,0,0,-52.0588235294118,-50.0588235294118,-63.5882352941176,0,0,0,0,0,0,0,0,0,0,0,0
8,-3.96,41.26,0.812903225806452,0.935416666666667,28.9256956666667,-42.645835,-0.285477777777778,0.356227777777778,9.64285596296296,733.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.5185185185185,0,0,-73.5925925925926,-94.5185185185185,-78.037037037037,-81.7777777777778,0,0,0,0,-64.5555555555556,0,-48.2222222222222,0,-72.4074074074074,0,0,0,0,0,0,0,-6.88888888888889,0,0,0,0,-76.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.4444444444444,-86.037037037037,0,0,0,0,0,0,0,0,0,0,0,0,-37.5555555555556,-42.8518518518519,-62.2222222222222,0,0,0,0,-73.1111111111111,0,0,0,0,0,-48.7407407407407,0,0,0,0,0,-7.03703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.4444444444444,-86.037037037037,0,0,0,0,0,0,0,0,0,0,0,-63,-74.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.8888888888889,-57.5555555555556,-73.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0
9,-4,41.98,0.929032258064516,-1.32278238709677,28.3705657096774,-43.5677437096774,0.406485483870968,0.389090322580645,9.7315165483871,-345.161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.8387096774194,0,0,-66.258064516129,-78.8387096774194,-66.258064516129,-92.9032258064516,0,0,0,0,-13.3870967741935,0,-43.3548387096774,0,-83.2903225806452,0,0,0,0,0,0,0,0,0,0,0,0,-78.3870967741936,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.741935483871,-86.6774193548387,0,0,0,0,0,0,0,0,0,0,0,0,-65.4193548387097,-74.6451612903226,-12.9032258064516,-87.5161290322581,0,0,0,-6.06451612903226,0,0,0,0,0,0,0,0,0,0,-46.4516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.741935483871,-87.0967741935484,0,0,0,0,0,0,0,0,0,0,0,-13.0645161290323,-61.4193548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.51612903225806,-4.7741935483871,-15.1612903225806,0,0,0,0,0,0,0,0,0,0,0,0
10,-4,42.02,1.04516129032258,-31.074610125,-0.0914062500000001,-41.8218768125,-0.126796875,0.40344375,9.8145096875,-218.75,0,0,0,0,0,0,0,0,-73.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.375,0,0,-67.4375,-93.1875,-74.0625,-75.5625,0,0,0,0,0,0,-63,0,-61.75,0,0,0,0,0,0,-17.0625,0,0,0,0,0,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.4375,-85.375,0,0,0,0,0,0,0,0,0,0,0,0,-58.5,-66.75,0,-78.8125,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,-67.5,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.1875,0,0,0,0,0,0,0,0,0,0,0,0,-66.75,0,-17.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.375,0,0,0,0,0,0,0,-12.375,0,0,0,0,0,0,0,0,0,0,0,0,0
